,bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1434,1336668,1624,AB2177,1,Introduced,20200211,"Horse racing: equine medication, welfare, and safety.","An act to amend Sections 19440, 19577, 19580, 19581, and 19582 of, to amend the heading of Article 8.5 (commencing with Section 19580) of Chapter 4 of Division 8 of, and to add Sections 19481.9, 19581.5, 19581.7, and 19584 to, the Business and Professions Code, relating to horse racing.",456,Assembly Governmental Organization,20200220,Referred to Com. on G.O.,https://legiscan.com/CA/bill/AB2177/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2177
1435,1336669,1624,AB2178,2,Engrossed,20200608,Emergency services.,"An act to amend Sections 8557 and 8558 of the Government Code, relating to emergency services, and declaring the urgency thereof, to take effect immediately.",479,Senate Governmental Organization,20200708,"From committee chair, with author's amendments: Amend, and re-refer to committee. Read second time, amended, and re-referred to Com. on G.O.",https://legiscan.com/CA/bill/AB2178/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2178
1436,1336673,1624,AB2182,1,Introduced,20200211,Emergency backup generators: water and wastewater facilities: exemption.,"An act to add Article 9.4 (commencing with Section 42005) to Chapter 3 of Part 4 of Division 26 of the Health and Safety Code, relating to nonvehicular air pollution.",3620,Assembly Utilities and Energy,20200316,In committee: Hearing postponed by committee.,https://legiscan.com/CA/bill/AB2182/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2182
1437,1336682,1624,AB2191,1,Introduced,20200211,Pupil attendance: precinct board service.,"An act to amend Sections 46300 and 48205 of the Education Code, relating to pupil attendance.",455,Assembly Education,20200316,In committee: Hearing postponed by committee.,https://legiscan.com/CA/bill/AB2191/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2191
1438,1337527,1624,AB2213,4,Passed,20200918,Office of Emergency Services: planning guidance: telecommunications.,"An act to amend Sections 8593.3 and 8593.4 of, and to add Sections 8589.65 and 8593.5 to, the Government Code, and to amend Section 10850.9 of the Welfare and Institutions Code, relating to emergency services.",0,,20200918,"Chaptered by Secretary of State - Chapter 98, Statutes of 2020.",https://legiscan.com/CA/bill/AB2213/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2213
1439,1337529,1624,AB2215,1,Introduced,20200212,Service stations: definition: electric vehicle charging stations.,"An act to amend Section 13650 of the Business and Professions Code, relating to service stations.",471,Assembly Transportation,20200317,In committee: Hearing postponed by committee.,https://legiscan.com/CA/bill/AB2215/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2215
1440,1338824,1624,AB2236,1,Introduced,20200213,Peace officer training: hate crimes.,"An act to amend Section 13519.6 of the Penal Code, relating to peace officer training.",0,,20200603,In committee: Held under submission.,https://legiscan.com/CA/bill/AB2236/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2236
1441,1338839,1624,AB2251,1,Introduced,20200213,Correctional facilities: service of process.,An act relating to correctional facilities.,0,,20200214,From printer. May be heard in committee March 15.,https://legiscan.com/CA/bill/AB2251/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2251
1442,1338847,1624,AB2259,1,Introduced,20200213,Interscholastic athletic programs: emergency action plans: heat stroke.,"An act to amend Section 35179.4 of the Education Code, relating to interscholastic athletics.",455,Assembly Education,20200317,In committee: Hearing postponed by committee.,https://legiscan.com/CA/bill/AB2259/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2259
1443,1341582,1624,AB2274,1,Introduced,20200214,School curriculum: computer science: data reporting.,"An act to add Chapter 12 (commencing with Section 52800) to Part 28 of Division 4 of Title 2 of the Education Code, relating to school curriculum.",455,Assembly Education,20200316,In committee: Hearing postponed by committee.,https://legiscan.com/CA/bill/AB2274/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2274
1444,1341596,1624,AB2288,4,Passed,20200929,Nursing programs: state of emergency.,"An act to add Section 2786.3 to the Business and Professions Code, relating to healing arts, and declaring the urgency thereof, to take effect immediately.",0,,20200929,"Chaptered by Secretary of State - Chapter 282, Statutes of 2020.",https://legiscan.com/CA/bill/AB2288/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2288
1445,1341613,1624,AB2305,1,Introduced,20200214,Vehicles: local regulation of traffic: private roads.,"An act to amend Sections 21107.5, 21107.6, 21107.7, and 21107.8 of the Vehicle Code, relating to vehicles.",0,,20200215,From printer. May be heard in committee March 16.,https://legiscan.com/CA/bill/AB2305/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2305
1446,1341632,1624,AB2324,1,Introduced,20200214,Accessory dwelling units: prohibition of rent or lease.,"An act to add Section 65852.27 to the Government Code, relating to housing.",459,Assembly Housing and Community Development,20200505,Re-referred to Com. on H. & C.D.,https://legiscan.com/CA/bill/AB2324/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2324
1447,1341636,1624,AB2328,1,Introduced,20200214,Civil service: Limited Examination and Appointment Program.,"An act to amend Sections 19057.1, 19233, and 19242.2 of, to add Article 4 (commencing with Section 19245) to Chapter 5.5 of Part 2 of Division 5 of Title 2 of, and to add and repeal Section 19238 of, the Government Code, relating to state employment.",3914,Assembly Public Employment and Retirement,20200316,In committee: Hearing postponed by committee.,https://legiscan.com/CA/bill/AB2328/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2328
1448,1341639,1624,AB2331,1,Introduced,20200214,Greenhouse gases: aviation sector: reporting.,"An act to add Section 38530.5 to the Health and Safety Code, relating to greenhouse gases.",466,Assembly Natural Resources,20200224,Referred to Com. on NAT. RES.,https://legiscan.com/CA/bill/AB2331/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2331
1449,1343093,1624,AB2343,1,Introduced,20200218,Local planning: housing element: emergency shelters.,"An act to amend Section 65583 of the Government Code, relating to housing.",459,Assembly Housing and Community Development,20200316,In committee: Hearing postponed by committee.,https://legiscan.com/CA/bill/AB2343/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2343
1450,1343094,1624,AB2344,1,Introduced,20200218,Housing: affordable and market rate units.,"An act to add Section 17929 to the Health and Safety Code, relating to housing.",459,Assembly Housing and Community Development,20200224,Referred to Com. on H. & C.D.,https://legiscan.com/CA/bill/AB2344/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2344
1451,1343113,1624,AB2359,1,Introduced,20200218,Income taxes: credits: battery storage system units for solar power systems.,"An act to add and repeal Sections 17053.35 and 23652 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",469,Assembly Revenue and Taxation,20200317,In committee: Hearing postponed by committee.,https://legiscan.com/CA/bill/AB2359/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2359
1452,1343133,1624,AB2379,1,Introduced,20200218,Sales and use taxes: exemption: emergency preparation items.,"An act to add and repeal Section 6379.4 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",469,Assembly Revenue and Taxation,20200317,In committee: Hearing postponed by committee.,https://legiscan.com/CA/bill/AB2379/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2379
1453,1343140,1624,AB2386,4,Passed,20200929,Office of Emergency Services: disaster council plans.,"An act to amend Section 8610 of the Government Code, relating to state government.",0,,20200929,"Chaptered by Secretary of State - Chapter 254, Statutes of 2020.",https://legiscan.com/CA/bill/AB2386/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2386
1454,1343145,1624,AB2391,1,Introduced,20200218,Internet: social media or search engine service: censorship.,"An act to add Title 15.5 (commencing with Section 3200) to Part 4 of Division 3 of the Civil Code, relating to the internet.",445,"Assembly Arts, Entertainment, Sports, Tourism, and Internet Media",20200312,"Referred to Coms. on A.,E.,S.,T., & I.M. and JUD.",https://legiscan.com/CA/bill/AB2391/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2391
1455,1343146,1624,AB2392,1,Introduced,20200218,Government Operations Agency: State Geographic Information Officer.,"An act to add Chapter 5.8 (commencing with Section 11549.12) to Part 1 of Division 3 of Title 2 of the Government Code, relating to government operations.",0,,20200219,From printer. May be heard in committee March 20.,https://legiscan.com/CA/bill/AB2392/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2392
1456,1344346,1624,AB2421,4,Passed,20200929,Land use: permitting: wireless communications: emergency standby generators.,"An act to add and repeal Section 65850.75 of the Government Code, relating to land use.",0,,20200829,Read third time. Passed. Ordered to the Assembly. (Ayes 34. Noes 1. Page 4430.).,https://legiscan.com/CA/bill/AB2421/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2421
1457,1344353,1624,AB2428,1,Introduced,20200219,Emergency services: emergency and natural disaster preparedness: access and functional needs.,"An act to amend Section 8570.4 of, and to add Section 8570.7 to, the Government Code, relating to emergency services.",456,Assembly Governmental Organization,20200224,Referred to Com. on G.O.,https://legiscan.com/CA/bill/AB2428/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2428
1458,1344372,1624,AB2447,1,Introduced,20200219,Workers’ compensation: emergency medical services.,"An act to add Section 3212.16 to the Labor Code, relating to workers’ compensation.",461,Assembly Insurance,20200505,Re-referred to Com. on INS.,https://legiscan.com/CA/bill/AB2447/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2447
1459,1344395,1624,AB2470,1,Introduced,20200219,Splitting multifamily dwelling units: streamlined ministerial approval.,"An act to add Section 65913.11 to the Government Code, relating to land use.",459,Assembly Housing and Community Development,20200317,Re-referred to Com. on H. & C.D.,https://legiscan.com/CA/bill/AB2470/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2470
1460,1344410,1624,AB2485,2,Engrossed,20200610,Teacher credentialing: subject matter competence.,"An act to amend, repeal, and add Sections 44259, 44280, and 44310 of the Education Code, relating to teacher credentialing.",477,Senate Education,20200707,"From committee chair, with author's amendments: Amend, and re-refer to committee. Read second time, amended, and re-referred to Com. on ED.",https://legiscan.com/CA/bill/AB2485/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2485
1461,1344419,1624,AB2494,2,Engrossed,20200608,"Postsecondary education: course credit for prior military education, training, and service.","An act to amend Section 66025.71 of the Education Code, relating to postsecondary education.",477,Senate Education,20200707,"From committee chair, with author's amendments: Amend, and re-refer to committee. Read second time, amended, and re-referred to Com. on ED.",https://legiscan.com/CA/bill/AB2494/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2494
1462,1344457,1624,AB2532,2,Engrossed,20200610,Firearms: gun violence restraining orders.,"An act to amend Sections 18170, 18190, 18400, 18405, 18415, 18420, and 18500 of the Penal Code, and Sections 8100, 8102, and 8105 of the Welfare and Institutions Code, relating to firearms.",487,Senate Public Safety,20200701,Referred to Com. on PUB. S.,https://legiscan.com/CA/bill/AB2532/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2532
1463,1345545,1624,AB2588,4,Passed,20200930,Educational programs and training: costs: employees and applicants providing direct patient care.,"An act to add Section 2802.1 to the Labor Code, relating to employment.",0,,20200930,"Chaptered by Secretary of State - Chapter 351, Statutes of 2020.",https://legiscan.com/CA/bill/AB2588/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2588
1464,1345550,1624,AB2593,1,Introduced,20200220,Emergency services: first responders.,"An act to add Section 8562 to the Government Code, relating to emergency services.",456,Assembly Governmental Organization,20200302,Referred to Coms. on G.O. and P.E. & R.,https://legiscan.com/CA/bill/AB2593/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2593
1465,1345560,1624,AB2603,1,Introduced,20200220,Accessory dwelling units.,"An act to amend Section 65852.2 of the Government Code, relating to housing.",0,,20200221,From printer. May be heard in committee March 22.,https://legiscan.com/CA/bill/AB2603/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2603
1466,1345571,1624,AB2614,1,Introduced,20200220,Emergency services: counties: large animals.,"An act to add Section 8593.8 to the Government Code, relating to emergency services.",456,Assembly Governmental Organization,20200505,Re-referred to Com. on G.O.,https://legiscan.com/CA/bill/AB2614/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2614
1467,1345573,1624,AB2616,1,Introduced,20200220,Peace officer training: gun violence restraining orders.,"An act to add Section 13519.11 to the Penal Code, relating to peace officers.",468,Assembly Public Safety,20200302,Referred to Com. on PUB. S.,https://legiscan.com/CA/bill/AB2616/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2616
1468,1345574,1624,AB2617,4,Passed,20200929,Firearms: gun violence restraining orders.,"An act to amend Sections 18140 and 18205 of the Penal Code, relating to firearms.",0,,20200929,"Chaptered by Secretary of State - Chapter 286, Statutes of 2020.",https://legiscan.com/CA/bill/AB2617/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2617
1469,1345582,1624,AB2625,1,Introduced,20200220,Emergency ground medical transportation.,"An act to add Section 1371.56 to the Health and Safety Code, and to add Section 10126.7 to the Insurance Code, relating to health care coverage.",457,Assembly Health,20200302,Referred to Com. on HEALTH.,https://legiscan.com/CA/bill/AB2625/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2625
1470,1345586,1624,AB2629,1,Introduced,20200220,Imperial Irrigation District: retail electric service.,An act relating to irrigation districts.,465,Assembly Local Government,20200505,Re-referred to Com. on L. GOV.,https://legiscan.com/CA/bill/AB2629/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2629
1471,1345601,1624,AB2644,4,Passed,20200929,Skilled nursing facilities: deaths: reporting.,"An act to add Sections 1255.9 and 1275.41 to the Health and Safety Code, relating to skilled nursing facilities.",0,,20200929,"Chaptered by Secretary of State - Chapter 287, Statutes of 2020.",https://legiscan.com/CA/bill/AB2644/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2644
1472,1345611,1624,AB2654,1,Introduced,20200220,Emergency plan: access and functional needs: cities and counties.,"An act to amend Section 8593.3 of the Government Code, relating to emergency services.",456,Assembly Governmental Organization,20200505,Re-referred to Com. on G.O.,https://legiscan.com/CA/bill/AB2654/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2654
1473,1345627,1624,AB2670,1,Introduced,20200220,Pupil discipline: restraint and seclusion: reporting.,"An act to amend Section 49006 of the Education Code, relating to pupil discipline.",455,Assembly Education,20200302,Referred to Com. on ED.,https://legiscan.com/CA/bill/AB2670/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2670
1474,1345632,1624,AB2675,1,Introduced,20200220,Emergency Telephone Users Surcharge Act: access line information.,"An act to add Section 41030.5 to the Revenue and Taxation Code, relating to emergency telephone services.",3669,Assembly Communications and Conveyance,20200312,Referred to Com. on C. & C.,https://legiscan.com/CA/bill/AB2675/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2675
1475,1345635,1624,AB2678,1,Introduced,20200220,Service learning: pupils in grade 12: study: report.,"An act to add Section 8401 to the Government Code, relating to service learning.",455,Assembly Education,20200317,In committee: Hearing postponed by committee.,https://legiscan.com/CA/bill/AB2678/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2678
1476,1345645,1624,AB2688,1,Introduced,20200220,Veterans: veterans service officers.,"An act to amend Section 974 of, and to repeal and add Section 972.1 of, the Military and Veterans Code, relating to veterans, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",473,Assembly Veterans Affairs,20200302,Referred to Com. on V.A.,https://legiscan.com/CA/bill/AB2688/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2688
1477,1345646,1624,AB2689,1,Introduced,20200220,Electrical and gas corporations: reporting.,"An act to amend Section 454.5 of, and to add Section 593 to, the Public Utilities Code, relating to public utilities.",3620,Assembly Utilities and Energy,20200505,Re-referred to Com. on U. & E.,https://legiscan.com/CA/bill/AB2689/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2689
1478,1345677,1624,AB2720,1,Introduced,20200220,California Environmental Quality Act: negative declarations and mitigated negative declarations: groundwater recharge projects.,"An act to add Section 21082.5 to the Public Resources Code, relating to environmental quality.",466,Assembly Natural Resources,20200312,Referred to Com. on NAT. RES.,https://legiscan.com/CA/bill/AB2720/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2720
1479,1345687,1624,AB2730,4,Passed,20200929,Access and functional needs: local government: agreement for emergency management and transportation.,"An act to add Section 8593.8 to the Government Code, relating to emergency services.",0,,20200929,"Chaptered by Secretary of State - Chapter 256, Statutes of 2020.",https://legiscan.com/CA/bill/AB2730/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2730
1480,1345690,1624,AB2733,1,Introduced,20200220,California Beverage Container Recycling Fund: reporting.,"An act to amend Section 14556 of the Public Resources Code, relating to recycling.",466,Assembly Natural Resources,20200302,Referred to Com. on NAT. RES.,https://legiscan.com/CA/bill/AB2733/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2733
1481,1345743,1624,AB2786,1,Introduced,20200220,Hospital emergency departments: HIV testing.,"An act to add Section 120993 to the Health and Safety Code, relating to HIV testing.",457,Assembly Health,20200302,Referred to Com. on HEALTH.,https://legiscan.com/CA/bill/AB2786/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2786
1482,1345748,1624,AB2791,1,Introduced,20200220,"Crimes: stalking, false emergency reports, and harassment.","An act to amend Sections 148.3, 601, 646.9, 646.91, and 653.2 of the Penal Code, relating to crimes.",468,Assembly Public Safety,20200505,Re-referred to Com. on PUB. S.,https://legiscan.com/CA/bill/AB2791/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2791
1483,1345768,1624,AB2811,2,Engrossed,20200611,Advertising: automatic renewal and continuous service offers: notice and online termination.,"An act to amend Section 17602 of the Business and Professions Code, relating to business regulation.",482,Senate Judiciary,20200701,Referred to Com. on JUD.,https://legiscan.com/CA/bill/AB2811/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2811
1484,1345785,1624,AB2828,1,Introduced,20200220,Traffic safety.,"An act to add Section 14033.5 to the Government Code, relating to transportation.",471,Assembly Transportation,20200302,Referred to Com. on TRANS.,https://legiscan.com/CA/bill/AB2828/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2828
1485,1345786,1624,AB2829,1,Introduced,20200220,Property taxation: welfare exemption: rental housing: moderate-income housing.,"An act to amend Section 214 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",469,Assembly Revenue and Taxation,20200312,Referred to Com. on REV. & TAX.,https://legiscan.com/CA/bill/AB2829/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2829
1486,1345793,1624,AB2836,1,Introduced,20200220,Medi-Cal: emergency medical transportation services.,"An act to amend Sections 14105.945, 14129, 14129.2, 14129.3, and 14129.5 of the Welfare and Institutions Code, relating to Medi-Cal.",457,Assembly Health,20200505,Re-referred to Com. on HEALTH.,https://legiscan.com/CA/bill/AB2836/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2836
1487,1347218,1624,AB2875,2,Engrossed,20200526,Civil actions: summary judgment: service.,"An act to amend Section 437c of the Code of Civil Procedure, relating to civil actions.",482,Senate Judiciary,20200623,Referred to Com. on JUD.,https://legiscan.com/CA/bill/AB2875/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2875
1488,1347222,1624,AB2879,1,Introduced,20200221,Hate crime and incident reporting.,"An act to add Section 13024 to the Penal Code, relating to hate crimes.",468,Assembly Public Safety,20200505,Re-referred to Com. on PUB. S.,https://legiscan.com/CA/bill/AB2879/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2879
1489,1347231,1624,AB2888,1,Introduced,20200221,"Guide, signal, and service dogs: emotional support dogs.","An act to add Article 4 (commencing with Section 122317) to Chapter 5 of Part 6 of Division 105 of the Health and Safety Code, and to amend Section 365.7 of the Penal Code, relating to service dogs.",468,Assembly Public Safety,20200317,Re-referred to Com. on PUB. S.,https://legiscan.com/CA/bill/AB2888/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2888
1490,1347235,1624,AB2892,1,Introduced,20200221,Health care service plans: Consumer Participation Program.,"An act to amend Section 1348.9 of the Health and Safety Code, relating to health care.",457,Assembly Health,20200305,Referred to Com. on HEALTH.,https://legiscan.com/CA/bill/AB2892/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2892
1491,1347246,1624,AB2903,1,Introduced,20200221,Traffic violator school: fees.,"An act to amend Section 42007 of the Vehicle Code, relating to traffic violator school.",471,Assembly Transportation,20200317,In committee: Hearing postponed by committee.,https://legiscan.com/CA/bill/AB2903/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2903
1492,1347251,1624,AB2908,1,Introduced,20200221,Navigation applications: traffic: very high fire hazard severity zones.,"An act to add Article 6.6 (commencing with Section 8594.20) to Chapter 7 of Division 1 of Title 2 of the Government Code, relating to emergencies.",456,Assembly Governmental Organization,20200505,Re-referred to Com. on G.O.,https://legiscan.com/CA/bill/AB2908/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2908
1493,1347252,1624,AB2909,1,Introduced,20200221,California Emergency Solutions and Housing Program: eligible activities.,"An act to amend Section 50490.4 of the Health and Safety Code, relating to homelessness.",459,Assembly Housing and Community Development,20200317,Re-referred to Com. on H. & C.D.,https://legiscan.com/CA/bill/AB2909/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2909
1494,1347267,1624,AB2924,1,Introduced,20200221,Home energy rating service providers: data: compliance document repository.,"An act to add Section 25216.7 to the Public Resources Code, relating to energy.",466,Assembly Natural Resources,20200305,Referred to Coms. on NAT. RES. and U. & E.,https://legiscan.com/CA/bill/AB2924/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2924
1495,1347281,1624,AB2938,1,Introduced,20200221,Horse racing: satellite wagering: use of license fees: earthquake and animal welfare projects.,"An act to amend Section 19606.1 of the Business and Professions Code, relating to horse racing.",456,Assembly Governmental Organization,20200305,Referred to Com. on G.O.,https://legiscan.com/CA/bill/AB2938/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2938
1496,1347290,1624,AB2947,1,Introduced,20200221,Discrimination: employee complaint: standard of proof.,"An act to add Sections 12940.5 and 12950.5 to the Government Code, relating to discrimination.",464,Assembly Labor and Employment,20200317,In committee: Hearing postponed by committee.,https://legiscan.com/CA/bill/AB2947/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2947
1497,1347311,1624,AB2968,4,Passed,20200929,County emergency plans: best practices.,"An act to add Section 8593.9 to the Government Code, relating to emergency services.",0,,20200929,"Chaptered by Secretary of State - Chapter 257, Statutes of 2020.",https://legiscan.com/CA/bill/AB2968/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2968
1498,1347324,1624,AB2981,1,Introduced,20200221,Emergency plans: local government: technical assistance and after action reports.,"An act to add Article 10.5 (commencing with Section 8614.1) to Chapter 7 of Division 1 of Title 2 of the Government Code, relating to emergency services.",456,Assembly Governmental Organization,20200505,Re-referred to Com. on G.O.,https://legiscan.com/CA/bill/AB2981/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2981
1499,1347331,1624,AB2988,1,Introduced,20200221,Planning and zoning: supportive housing: number of units: emergency shelter zones.,"An act to amend Sections 65650 and 65651 of the Government Code, relating to housing.",459,Assembly Housing and Community Development,20200520,"In committee: Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB2988/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2988
1500,1347338,1624,AB2995,1,Introduced,20200221,San Francisco Area Water Emergency Transportation Authority.,"An act to amend Sections 66540.3, 66540.5, and 66540.6 of the Government Code, relating to transportation.",471,Assembly Transportation,20200505,Re-referred to Com. on TRANS.,https://legiscan.com/CA/bill/AB2995/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB2995
1501,1347366,1624,AB3023,1,Introduced,20200221,Short-term lodging establishment: state of emergency: local emergency: rates.,"An act to amend Section 17568.5 of the Business and Professions Code, and to amend Section 396 of the Penal Code, relating to advertising.",468,Assembly Public Safety,20200424,Referred to Com. on PUB. S.,https://legiscan.com/CA/bill/AB3023/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB3023
1502,1347378,1624,AB3035,2,Engrossed,20200608,Animal welfare.,"An act to amend Section 599aa of the Penal Code, relating to animal welfare.",487,Senate Public Safety,20200623,Referred to Com. on PUB. S.,https://legiscan.com/CA/bill/AB3035/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB3035
1503,1347386,1624,AB3043,4,Passed,20200930,Corrections: confidential calls.,"An act to add Section 5058.7 to the Penal Code, relating to corrections.",0,,20200930,"Chaptered by Secretary of State - Chapter 333, Statutes of 2020.",https://legiscan.com/CA/bill/AB3043/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB3043
1504,1347393,1624,AB3050,1,Introduced,20200221,Property taxation: welfare exemption: facilities in the course of construction: low-income rental housing.,"An act to amend Section 214.2 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",469,Assembly Revenue and Taxation,20200505,Re-referred to Com. on REV. & TAX.,https://legiscan.com/CA/bill/AB3050/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB3050
1505,1347422,1624,AB3079,1,Introduced,20200221,Telecommunications: universal service: lifeline program.,"An act to amend Sections 878.5 and 914.1 of, and to add Sections 878.6, 878.7, and 878.8 to, the Public Utilities Code, relating to telecommunications.",0,,20200603,In committee: Held under submission.,https://legiscan.com/CA/bill/AB3079/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB3079
